This file contains coefficients for the current iteration of NEUVAC.
NOTE THAT THIS FILE CONTAINS COEFFICIENTS FOR THE GITM BINS.
This file was created on 2024-05-21T15:29:33
File Authors: Brandt, Daniel A. and Ridley, Aaron J.
This version of NEUVAC was created by fitting nonlinear models between F10.7 and preceding
54-day averaged F10.7 and FISM2 decomposed into 59 wavelength bands conventionally used in
the GITM and Aether models.
The file is formatted as follows:
 - First Column: Lower limit of the given wavelength bin in Angstroms.
 - Second Column: Upper limit of the given wavelength bin in Angstroms.
 - Third through Eighth colummns: Coefficients for the model.
The functional form of the model is given by:
Irr_i(t) = A_i * (F107(t) ** B_i) + C_i * (F107B(t) ** D_i) + E_i * (F107B(t) - F107(t)) + F_i
where the irradiance in bin i (Irr_i) is a function of time t, and A_i through F_i are 
coefficients for bin i, and F107(t) and F107B(t) represent values of the F10.7 and 54-day
averaged F10.7 computed with a backwards-looking window, respectively.
-----------------------------------------------------------------------------------------------
WAVES WAVEL A_i B_i C_i D_i E_i F_i
750.0 800.0 0.39860901627092216 0.9999999458633362 -0.3986084771621587 1.0000001226802846 0.39860882361426053 3.211355036865199e-05
800.0 850.0 0.5052686835075475 0.9999999044728966 -0.5052672362190067 1.0000002885554367 0.5052682383381525 4.842973698025758e-05
850.0 900.0 0.348567720298584 0.9999995979616444 -0.3485645783774007 1.0000007883825137 0.3485665084458259 5.149191780664213e-05
900.0 950.0 0.43166024006712533 0.99999971412611 -0.4316579576569469 1.0000004009099754 0.43165920587507645 5.004421931756435e-05
977.02 977.02 0.4343909607135704 0.9999998089466762 -0.43438952203783393 1.0000002362187614 0.4343903049974594 8.101994270715963e-05
950.0 1000.0 0.41895308336434695 0.999999911254205 -0.41895239127681766 1.0000001259855027 0.41895277656121466 2.5294841548631967e-05
1025.72 1025.72 0.42460289451864075 0.9999997951870594 -0.4246012965590099 1.0000002810784199 0.42460217589994037 2.191722598833579e-05
1031.91 1031.91 0.4431656680152192 0.9999998820755097 -0.44316471319209927 1.0000001607187672 0.44316525282907415 2.243201097190712e-05
1000.0 1050.0 0.43425842114876956 0.9999998994894388 -0.4342574918781393 1.000000180120726 0.4342580611826556 3.3266473529475684e-05
1050.0 1100.0 0.4346518863269003 0.9999999691107265 -0.4346515827127172 1.000000062481946 0.43465176674761097 3.379552967428323e-05
1100.0 1150.0 0.4258884555858907 0.9999999571442136 -0.42588780243989227 1.000000166860951 0.42588828253463057 4.127708834865057e-05
1150.0 1200.0 0.39133526963117266 0.9999998042968611 -0.3913328805618785 1.0000006344609094 0.3913345623901416 0.00013404782401265586
1215.67 1215.67 0.7899009493265104 0.9999960037991711 -0.789777247254105 1.000017270008914 0.7898698938372377 0.002367091009283512
1200.0 1250.0 0.3499340641400867 0.9999992977671721 -0.3499261566545461 1.0000023615335372 0.34993175657717873 0.00023922677204076432
1250.0 1300.0 0.48358645474151774 0.9999999016526879 -0.48358480803394616 1.0000003645388547 0.48358599963386034 6.685491508182282e-05
1300.0 1350.0 0.06957983115421566 0.9999976090227577 -0.06957406273999453 1.0000088956162978 0.069578266282495 0.00020116820714429767
1350.0 1400.0 0.4336860279847632 0.9999998286790517 -0.4336834565656846 1.0000006335077019 0.43368533993633746 0.00012082727807755892
1400.0 1450.0 0.4729207180718335 0.9999998766011207 -0.4729185582177709 1.0000004965679787 0.4729201667357134 0.00016885164902319586
1450.0 1500.0 0.6475652046543448 0.9999999121358675 -0.647562976821016 1.0000003792991494 0.6475646593047195 0.00026851262008466644
1500.0 1550.0 0.6417336502575696 0.9999997951011993 -0.6417283640426673 1.0000009177541007 0.6417324061549036 0.00041495316794615175
1550.0 1600.0 0.4550785203316197 0.9999996845530095 -0.4550728230609359 1.0000013894096509 0.455077134200104 0.0006605579442690996
1600.0 1650.0 0.46529359643136015 0.9999995809741329 -0.4652871167258506 1.0000014692581132 0.46529172314798517 0.0009824946039260214
1650.0 1700.0 0.2778173268647028 0.9999988919525896 -0.277807338639097 1.0000037655236933 0.277814377285262 0.0018459716418692453
1700.0 1750.0 0.07687422833036939 0.9999949395514467 -0.07686022748552357 1.0000194016742159 0.07687031283359859 0.003118966679273472
